"css-1undbtb-7937d88b--AVideoContainer href","css-16s6atg-7937d88b--Box src","video-count","css-635kow-7937d88b--DivDescriptionContentContainer","css-1wx21hr-7937d88b--StyledCommonLink href","css-l25nk3-7937d88b--StrongText","css-1wx21hr-7937d88b--StyledCommonLink href 2","css-l25nk3-7937d88b--StrongText 2","css-1wx21hr-7937d88b--StyledCommonLink href 3","css-l25nk3-7937d88b--StrongText 3","css-1wx21hr-7937d88b--StyledCommonLink href 4","css-l25nk3-7937d88b--StrongText 4","css-1wx21hr-7937d88b--StyledCommonLink href 5","css-l25nk3-7937d88b--StrongText 5","css-1wx21hr-7937d88b--StyledCommonLink href 6","css-l25nk3-7937d88b--StrongText 6","link-a11y-focus href","css-10s4roi-7937d88b--ImgAvatar src","css-1feiajn-7937d88b--PUniqueId","css-12tbsno-7937d88b--DivTimeTag"
"https://www.tiktok.com/@phishhfood/video/7606555096817667342","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oQHXAMMQgAW9HWv8IAoftkTy0Ij1HALMQgfEAe~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=FLzA%2FYt3bzkYe0k%2Fp7lI3RHD4BI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","80","I get the hype ! I love them !!!!!!!!","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/fyp","#fyp","","","","","","","https://www.tiktok.com/@phishhfood","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/87e8d70dcc840613522fcce5f28c1762~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=7df3754d&x-expires=1775743200&x-signature=99oddIorkI%2BOdYK0QY6DIKIx%2BC8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","phishhfood","2-13"
"https://www.tiktok.com/@tiiffanyhumphreys/video/7534926238662675725","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oUO0DUB7UR4NgJ2mCIPB69sunJVbIAqiEiaF9~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=%2B2a7FTYQEftmikQLyBJERj1j2TI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","225","if u have one do you like love it so much?","https://www.tiktok.com/tag/fyp","#fyp","https://www.tiktok.com/tag/fashionfind","#fashionfind","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/findoftheday","#findoftheday","https://www.tiktok.com/tag/uniqueclothes","#uniqueclothes","https://www.tiktok.com/@tiiffanyhumphreys","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9837603a3b0aa250b09a205dee44ec14~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=4445e4c8&x-expires=1775743200&x-signature=i7I2rKvPzSPfEc071P9uyuoWe30%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tiiffanyhumphreys","2025-8-4"
"https://www.tiktok.com/@spendingproblems_/video/7464314891889806638","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oI4vOBdgW5lFjS6Z3ZIUPAikavgEEHhz1iBJB~tplv-photomode-zoomcover:720:720.jpeg?dr=9616&x-expires=1775743200&x-signature=tzVYA2GWxzQIc%2FHL5i%2Bh%2BDH17Og%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5&ftpl=1","27.9K","where to get the cutest mock neck sweatshirts!! love all of these so much 💌","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/loungewear","#loungewear","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/freepeople","#freepeople","https://www.tiktok.com/tag/trendyfashion","#trendyfashion","https://www.tiktok.com/tag/outfitinspo","#outfitinspo","https://www.tiktok.com/@spendingproblems_","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0789ed5d784d58b9e8ca5d6b38c56481~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=21b1c294&x-expires=1775743200&x-signature=1%2Bn6mhrc1u0VCQwjEs65HSHPTOg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","spendingproblems_","2025-1-26"
"https://www.tiktok.com/@chloeguzz/video/7625655736617520415","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ogaEYf8TfAWRDnmID4oEAqBVxE0FIogQpaU4LH~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=NaXTCf0fHe2g1BVO7nkzcR%2FG9dk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","187","Just a girl and her","https://www.tiktok.com/@setactive","@setactive","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@emijayinc","@Emi Jay","https://www.tiktok.com/@longchamp","@Longchamp","","","","","https://www.tiktok.com/@chloeguzz","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9de1c845645a679caf1faad91531f819~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=70ab9917&x-expires=1775743200&x-signature=spWF1lFlapEdCfOcrt3YoRqwi9o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","chloeguzz","1d ago"
"https://www.tiktok.com/@sarah.lauraine/video/7508958262629354782","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0V8EDWNA37RAEZdoAIA8XFhEwE1VSfLCfA0DA~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=YR70v%2BZ63URfd6FTsgBXlOnJHnA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","201","I’ve been debating this mockneck for so long I might just do it 😭😭 I wish it was all natural fibers but the mock neck is 80% cotton !","","","","","","","","","","","","","https://www.tiktok.com/@sarah.lauraine","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/54d779d9c3d9454a9549a28b9b2b402f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=2deaccd7&x-expires=1775743200&x-signature=7BcBBX6n%2Fmx5dhPBhHfTVX%2Ft9HE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sarah.lauraine","2025-5-26"
"https://www.tiktok.com/@tik.tok.sarah_/video/7520045045781744927","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0NE9TDaFSxrXkc1GR1OABgEtieIIVBfAoIHLE~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=B7t%2BiyOmQ420q%2BMfJWjiQVu44GI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","141","Mock sweatshirts are trending this summer. We have a deep love in our hearts for PARKE sweatshirts! But This GAP sweatahirt is going viral so of course we had to get one and compare. What do you think of our review? Which one would you get?","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/gap","#gap","https://www.tiktok.com/@paige.littlewood","@PAIGE LITTLEWOOD","https://www.tiktok.com/@lucyloys_22","@Lucy","https://www.tiktok.com/@tik.tok.sarah_","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7c9c61befc08a73ce69b08eb26297dc5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=7cb5469e&x-expires=1775743200&x-signature=buP1u9c2Dbg0McnIFUvWOJpAhOo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tik.tok.sarah_","2025-6-25"
"https://www.tiktok.com/@indigo.octopus/video/7442760020363676958","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/os8de4GERVMJNnPQlfWxDQXcQYTmgAFUffCUcA~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=w0EmYr6vb34xK7hiOsZNUda6iLg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","99","New Parke mocknecks just arrived!! Snag one now. Black Friday Sale is in store + online: 30% off entire store!","","","","","","","","","","","","","https://www.tiktok.com/@indigo.octopus","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7c527c7978a60a4d02dee2e99bfcd485~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=21532f40&x-expires=1775743200&x-signature=FYDErP9I5GRS%2FHN6s68bXB%2FtON4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","indigo.octopus","2024-11-29"
"https://www.tiktok.com/@chelseaparkee/video/7575587079283870989","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oAsoSaHIvHaSiAYiqBB8jg4YODUqhg5HEU3bI~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=VxVmFohaEvPr4CGcpTdkedP7iaU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","30.9K","fav mockneck yet","https://www.tiktok.com/tag/parke","#parke","","","","","","","","","","","https://www.tiktok.com/@chelseaparkee","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6d0b0a0cc759c3b7ba168120c6f683ef~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=855bbb54&x-expires=1775743200&x-signature=6hbi9xvavsD8kBfAeIParTj3ycE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","chelseaparkee","2025-11-22"
"https://www.tiktok.com/@spencer.barbosa/video/7582368960272698644","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ooCnfLAz8AgfLejMHMNJNNLweQMgXi9VW9Zgaf~tplv-photomode-zoomcover:720:720.jpeg?dr=9616&x-expires=1775743200&x-signature=SRNvy7tSiQuga5pJfKwU5A8XMXE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5&ftpl=1","284.2K","YES even he has fallen victim to","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/girls","#girls","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/trend","#trend","","","https://www.tiktok.com/@spencer.barbosa","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2537f291c44c12bfceb8c48ddc5929b0~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=aebcbd8a&x-expires=1775743200&x-signature=iE5hYA%2BqkfO9JQY234UodBSsl24%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","spencer.barbosa","2025-12-10"
"https://www.tiktok.com/@kamryn.doty/video/7622867397732470030","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oEbPQ60kAZfjAgFlTagfMBXAIYHJk783CZIwMf~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=GUw5jR1ON7xoQsHHPpVhfhF%2FJV4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","2936","MY FAVORITE SWEATSHIRT IS 100% COTTON 🤸🏽‍♀️ take my money","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/cotton","#cotton","https://www.tiktok.com/tag/nontoxic","#nontoxic","https://www.tiktok.com/tag/crunchy","#crunchy","https://www.tiktok.com/@kamryn.doty","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f3568277ae08dcfa207426608229fd05~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=b2a5994f&x-expires=1775743200&x-signature=M3kumW%2B9obiK4FxjX5K6wyCpneQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","kamryn.doty","3-29"
"https://www.tiktok.com/@beccers_gordonn/video/7521155644846574903","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oY1iAUIG8IB5Dp4gDIG0SHdFvvPqC2aB1gaEi~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=ofep0QMwqNBm027yyTXvAnfTs2s%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","7506","Parke coastal drop did not disappoint. Do I keep both Parke mockneck sweatshirts!?","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkecoastaldrop","#parkecoastaldrop","https://www.tiktok.com/tag/Summer","#Summer","https://www.tiktok.com/tag/4thofjulyoutfit","#4thofjulyoutfit","","","https://www.tiktok.com/@beccers_gordonn","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d356b4d6eaacbde146ccee435d529503~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=3fa30546&x-expires=1775743200&x-signature=HXaG9qgZR4FmmWISL1kKkNU9ccw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","beccers_gordonn","2025-6-28"
"https://www.tiktok.com/@anna.park11/video/7536659160474193165","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o8WICwy5iiAxhSCwIIqBpwSDeclDX40XDBiPA8~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=Jc%2BI%2FynRt6B2KOAdalZqYegWh5o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","355","This will be wore 24/7","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/somethingblue","#somethingblue","https://www.tiktok.com/tag/notcomingoff","#notcomingoff","https://www.tiktok.com/tag/trending","#trending","https://www.tiktok.com/tag/foryou","#foryou","https://www.tiktok.com/tag/foryoupage","#foryoupage","https://www.tiktok.com/@anna.park11","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2ccd5c6392ec45a1841caf755a2fa76d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=d2066b17&x-expires=1775743200&x-signature=yyQaEjSsnLNE6oAkFLS5K693nOY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","anna.park11","2025-8-9"
"https://www.tiktok.com/@alexislpeterson/video/7529610214371249422","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ogDfII5QMfHlRJjXAQ8LAyAADXNyAhORif4G6e~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=0Ha8CoSMhEPKdFs6J8y5kFXMX5s%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","21K","hey","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/chelseaparke","#chelseaparke","https://www.tiktok.com/tag/parkegirl","#parkegirl","https://www.tiktok.com/@alexislpeterson","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/270dee30a16590d37fd09c2b3ab25e4e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=11034476&x-expires=1775743200&x-signature=5Fg5hF8kRtEgOcBCJSMUYFD6kdc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","alexislpeterson","2025-7-21"
"https://www.tiktok.com/@mikayla.vallati/video/7558511214838549790","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ooXQVQclAAi9El6kRFf9ToDBhb5EkEE7fBwYEK~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=BCJgD0GNkd0BI7uGhUQvkGp3A48%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","8049","ur kidding… $22! are these not identical? (minus the logo ofc) all under the “prime big deal days favs” list on my sf. wearing a medium ☁️","https://www.tiktok.com/tag/amazonfashion","#amazonfashion","https://www.tiktok.com/tag/amazonfinds","#amazonfinds","https://www.tiktok.com/tag/lookforless","#lookforless","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/mockneck","#mockneck","","","https://www.tiktok.com/@mikayla.vallati","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e7bc043f42b7fc4040268bd410bf5bd7~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=d9b34e15&x-expires=1775743200&x-signature=eFXiMRKyTb8UXPe7gmURu4CgIBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","mikayla.vallati","2025-10-7"
"https://www.tiktok.com/@kate.rudd/video/7541035667447385374","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oAVQkQSNAAbfHjYdjLeckRGCy4THQIIoBkfPFO~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=%2F2nAu0h7H5rRbrQpp4lkVZa4gbg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","8729","sad day.","","","","","","","","","","","","","https://www.tiktok.com/@kate.rudd","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fce9f5b40234eb589ba2f8fe4b68e456~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=cd069a31&x-expires=1775743200&x-signature=yVNV8bOkuiE0tAGDwXVB6ql04gU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","kate.rudd","2025-8-21"
"https://www.tiktok.com/@darcymcqueenyyy/video/7515527777932610847","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o4STDf2GEERVQYCgCIoAFByZQ6RIAUZW6EfgQp~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=QLVCaRyCDKqSegjhcEzoybMnCs0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","78.9K","in tears HAHAHA “chelsea you just know me so well!”😭","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/boyfriend","#boyfriend","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/fyp","#fyp","https://www.tiktok.com/tag/unboxing","#unboxing","https://www.tiktok.com/@darcymcqueenyyy","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cc3d49f6437a815095c5a80ebac3bca1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=6c1ffe20&x-expires=1775743200&x-signature=usxFEkmtklCr30ufBOWkHpDQnCI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","darcymcqueenyyy","2025-6-13"
"https://www.tiktok.com/@ems_memdiary/video/7545181889481542926","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","1061","propaganda i fell for :) love the mockneck","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkesweatshirt","#parkesweatshirt","https://www.tiktok.com/tag/ootd","#ootd","https://www.tiktok.com/tag/shoppinghaul","#shoppinghaul","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/@ems_memdiary","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c88e3f87770af9368977e6ada1102264~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f3151ee9&x-expires=1775743200&x-signature=NImrJkCf%2Bvrbt%2FTxrEYJ%2FaIYDUI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","ems_memdiary","2025-9-1"
"https://www.tiktok.com/@eve.laurenn/video/7620913999428783381","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","105","","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@poshmark","@Poshmark","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/haul","#haul","https://www.tiktok.com/@eve.laurenn","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/17264186b69df1428abb4a2b1f6405d0~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=86d5fa42&x-expires=1775743200&x-signature=GpC%2FdBFKozbBCXeTeGcRkgK3rM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","eve.laurenn","3-24"
"https://www.tiktok.com/@laurenseijo/video/7434165470472867118","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","294","If you’re wondering if the","https://www.tiktok.com/@parkeofficial","@PARKE","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkeoffical","#parkeoffical","","","","","","","https://www.tiktok.com/@laurenseijo","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/60e391bf86c3af42669d9a01649a6ea3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a7c94af0&x-expires=1775743200&x-signature=3tlqlFo8v1F6wROY6TYx%2Fah%2Bi8c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","laurenseijo","2024-11-6"
"https://www.tiktok.com/@jessiejade91/video/7446622714267290923","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","77","This was delivered exactly 5 mins ago","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","","","","","","","https://www.tiktok.com/@jessiejade91","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fa2c27fb4b6b0e28f10e4b19a05b8a0c~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=8a4758c8&x-expires=1775743200&x-signature=899eyZajKiD%2BFl9C1HNnd7xaXh8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","jessiejade91","2024-12-9"
"https://www.tiktok.com/@samanthascore/video/7601622986533227807","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","660","the slippers !!!! new","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@brunch.us","@Brunch.","https://www.tiktok.com/tag/parke","#parke","","","","","","","https://www.tiktok.com/@samanthascore","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7312704436231471146~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=2ebb7c6d&x-expires=1775743200&x-signature=gda%2FNkNC8IeqZgt%2FXlGpnICMpP0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","samanthascore","1-31"
"https://www.tiktok.com/@stephyschiller/video/7418617335713680686","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","599","a need not a want","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkesweatshirt","#parkesweatshirt","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkeclothing","#parkeclothing","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/@parkeofficial","@PARKE","https://www.tiktok.com/@stephyschiller","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0a0d870d0e595f451a99c6ecdfa60a1f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=e46530ef&x-expires=1775743200&x-signature=z48%2BsfOpP130AP7I1Sl8CBXnxZI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","stephyschiller","2024-9-25"
"https://www.tiktok.com/@alysanna_y/video/7413028332033396011","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","123","work —> dinner ootd!!! featuring my cute new","https://www.tiktok.com/@parkeofficial","@PARKE","","","","","","","","","","","https://www.tiktok.com/@alysanna_y","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/93e7ed9ce2a7526d448ca4c85cc156ed~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a0b3a021&x-expires=1775743200&x-signature=hmt2kxCHOjilE%2FEDKL9A4ThJbds%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","alysanna_y","2024-9-10"
"https://www.tiktok.com/@annajanexxo/video/7529758407037947167","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","2616","the men want mocknecks 👏🏼","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","","","","","","","","","https://www.tiktok.com/@annajanexxo","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/868cab84eb8acd0d1903b5f59fbd72fb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=17f7cbcf&x-expires=1775743200&x-signature=N%2Bg0HQUczcBDANEaR6rddY7m0Sw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","annajanexxo","2025-7-21"
"https://www.tiktok.com/@brookeanders0n/video/7572595816511049015","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","16.6K","Like I refuse to buy it because I don’t want the huge last name but it’s so cute and need one without words or even a cute lil design","","","","","","","","","","","","","https://www.tiktok.com/@brookeanders0n","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3f2720e7f8f67ee1a6af8ac70a012d4f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=71af79d3&x-expires=1775743200&x-signature=hDhyzs6%2BwhtRmUG9XvbcJw%2BuTB8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","brookeanders0n","2025-11-14"
